ba1000,ba1001,ba1002,ba1003,ba1010,ba1011,ba1012,ba1013,ba1020,ba1021,ba1022,ba1023,ba1030,ba1031,ba1032,ba1033,ba1100,ba1101,ba1102,ba1103,ba1110,ba1111,ba1112,ba1113,ba1120,ba1121,ba1122,ba1123,ba1130,ba1131,ba1132,ba1133,ba1200,ba1201,ba1202,ba1203,ba1210,ba1211,ba1212,ba1213,ba1220,ba1221,ba1222,ba1223,ba1230,ba1231,ba1232,ba1233,ba1300,ba1301,ba1302,ba1303,ba1310,ba1311,ba1312,ba1313,ba1320,ba1321,ba1322,ba1323,ba1330,ba1331,ba1332,ba1333,ba2000,ba2001,ba2002,ba2003,ba2010,ba2011,ba2012,ba2013,ba2020,ba2021,ba2022,ba2023,ba2030,ba2031,ba2032,ba2033,ba2100,ba2101,ba2102,ba2103,ba2110,ba2111,ba2112,ba2113,ba2120,ba2121,ba2122,ba2123,ba2130,ba2131,ba2132,ba2133,ba2200,ba2201,ba2202,ba2203,ba2210,ba2211,ba2212,ba2213,ba2220,ba2221,ba2222,ba2223,ba2230,ba2231,ba2232,ba2233,ba2300,ba2301,ba2302,ba2303,ba2310,ba2311,ba2312,ba2313,ba2320,ba2321,ba2322,ba2323,ba2330,ba2331,ba2332,ba2333,ba3000,ba3001,ba3002,ba3003,ba3010,ba3011,ba3012,ba3013,ba3020,ba3021,ba3022,ba3023,ba3030,ba3031,ba3032,ba3033,ba3100,ba3101,ba3102,ba3103,ba3110,ba3111,ba3112,ba3113,ba3120,ba3121,ba3122,ba3123,ba3130,ba3131,ba3132,ba3133,ba3200,ba3201,ba3202,ba3203,ba3210,ba3211,ba3212,ba3213,ba3220,ba3221,ba3222,ba3223,ba3230,ba3231,ba3232,ba3233,ba3300,ba3301,ba3302,ba3303,ba3310,ba3311,ba3312,ba3313,ba3320,ba3321,ba3322,ba3323,ba3330,ba3331,ba3332,ba3333,si00000,si00001,si00002,si00010,si00011,si00012,si00020,si00021,si00022,si00100,si00101,si00102,si00110,si00111,si00112,si00120,si00121,si00122,si00200,si00201,si00202,si00210,si00211,si00212,si00220,si00221,si00222,si01000,si01001,si01002,si01010,si01011,si01012,si01020,si01021,si01022,si01100,si01101,si01102,si01110,si01111,si01112,si01120,si01121,si01122,si01200,si01201,si01202,si01210,si01211,si01212,si01220,si01221,si01222,si02000,si02001,si02002,si02010,si02011,si02012,si02020,si02021,si02022,si02100,si02101,si02102,si02110,si02111,si02112,si02120,si02121,si02122,si02200,si02201,si02202,si02210,si02211,si02212,si02220,si02221,si02222,su00000,su00001,su00002,su00010,su00011,su00012,su00020,su00021,su00022,su00100,su00101,su00102,su00110,su00111,su00112,su00120,su00121,su00122,su00200,su00201,su00202,su00210,su00211,su00212,su00220,su00221,su00222,su01000,su01001,su01002,su01010,su01011,su01012,su01020,su01021,su01022,su01100,su01101,su01102,su01110,su01111,su01112,su01120,su01121,su01122,su01200,su01201,su01202,su01210,su01211,su01212,su01220,su01221,su01222,su02000,su02001,su02002,su02010,su02011,su02012,su02020,su02021,su02022,su02100,su02101,su02102,su02110,su02111,su02112,su02120,su02121,su02122,su02200,su02201,su02202,su02210,su02211,su02212,su02220,su02221,su02222,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,21.5671,-8.695204,0,8.695204,-21.5671,0,22.08464,-5.186862,0,-48.37745,-32.40517,-18.93657,-15.50604,-87.65826,0,5.186862,-22.08464,-18.93657,87.65826,15.50604,0,32.40517,48.37745,0,0,0,22.08464,9.910542,-1.6271,5.186862,60.96968,-8.491844,21.5671,9.910542,8.491844,-48.37745,80.95156,75.21037,87.65826,-52.19183,0,8.695204,60.96968,1.6271,-15.50604,-52.19183,0,32.40517,-90.45648,-75.21037,0,0,0,-5.186862,8.491844,-60.96968,-22.08464,1.6271,-9.910542,-8.695204,-1.6271,-60.96968,-32.40517,75.21037,90.45648,15.50604,0,52.19183,-21.5671,-8.491844,-9.910542,-87.65826,0,52.19183,48.37745,-75.21037,-80.95156,0,0,0,0,-39.55383,-45.69425,0,45.69425,39.55383,0,46.65176,-12.85569,0,-44.42763,-75.54911,-90.69803,-5.943383,-56.849,0,12.85569,-46.65176,-90.69803,56.849,5.943383,0,75.54911,44.42763,0,0,0,46.65176,-12.64859,-97.30003,12.85569,52.95749,25.73636,-39.55383,-12.64859,-25.73636,-44.42763,-18.07225,-38.54333,56.849,-48.22782,0,45.69425,52.95749,97.30003,-5.943383,-48.22782,0,75.54911,-45.94475,38.54333,0,0,0,-12.85569,-25.73636,-52.95749,-46.65176,97.30003,12.64859,-45.69425,-97.30003,-52.95749,-75.54911,-38.54333,45.94475,5.943383,0,48.22782,39.55383,25.73636,12.64859,-56.849,0,48.22782,44.42763,38.54333,18.07225,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,16.72835,-48.41444,0,48.41444,-16.72835,0,-28.82401,-33.75564,0,-32.29689,-36.37976,-62.4614,-7.307721,-73.54958,0,33.75564,28.82401,-62.4614,73.54958,7.307721,0,36.37976,32.29689,0,0,0,-28.82401,-24.71899,-14.21405,33.75564,29.61622,-11.94323,16.72835,-24.71899,11.94323,-32.29689,39.10804,72.612,73.54958,22.38368,0,48.41444,29.61622,14.21405,-7.307721,22.38368,0,36.37976,17.21069,-72.612,0,0,0,-33.75564,11.94323,-29.61622,28.82401,14.21405,24.71899,-48.41444,-14.21405,-29.61622,-36.37976,72.612,-17.21069,7.307721,0,-22.38368,-16.72835,-11.94323,24.71899,-73.54958,0,-22.38368,32.29689,-72.612,-39.10804,0,0,0,0,10.49712,-36.58484,0,36.58484,-10.49712,0,-38.95797,-13.06221,0,19.94811,-4.009104,-81.11433,-76.82291,-48.59963,0,13.06221,38.95797,-81.11433,48.59963,76.82291,0,4.009104,-19.94811,0,0,0,-38.95797,-11.07838,-6.056465,13.06221,57.62536,-19.08368,10.49712,-11.07838,19.08368,19.94811,53.52131,-15.19739,48.59963,85.11195,0,36.58484,57.62536,6.056465,-76.82291,85.11195,0,4.009104,36.22387,15.19739,0,0,0,-13.06221,19.08368,-57.62536,38.95797,6.056465,11.07838,-36.58484,-6.056465,-57.62536,-4.009104,-15.19739,-36.22387,76.82291,0,-85.11195,-10.49712,-19.08368,11.07838,-48.59963,0,-85.11195,-19.94811,15.19739,-53.52131,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,36.20204,-5.807317,0,5.807317,-36.20204,0,-47.9568,-24.60018,0,22.17441,-12.10739,-51.56305,-62.7489,-96.78844,0,24.60018,47.9568,-51.56305,96.78844,62.7489,0,12.10739,-22.17441,0,0,0,-47.9568,-43.62726,-17.60866,24.60018,73.39983,45.7963,36.20204,-43.62726,-45.7963,22.17441,46.47889,79.39305,96.78844,3.750193,0,5.807317,73.39983,17.60866,-62.7489,3.750193,0,12.10739,-12.40954,-79.39305,0,0,0,-24.60018,-45.7963,-73.39983,47.9568,17.60866,43.62726,-5.807317,-17.60866,-73.39983,-12.10739,79.39305,12.40954,62.7489,0,-3.750193,-36.20204,45.7963,43.62726,-96.78844,0,-3.750193,-22.17441,-79.39305,-46.47889,0,0,0,0,3.007931,-34.14561,0,34.14561,-3.007931,0,2.845091,13.42654,0,-16.83044,-50.629,-31.30125,-27.9993,-58.51287,0,-13.42654,-2.845091,-31.30125,58.51287,27.9993,0,50.629,16.83044,0,0,0,2.845091,-29.30884,-47.70537,-13.42654,37.48626,12.10095,3.007931,-29.30884,-12.10095,-16.83044,62.35932,-43.38852,58.51287,44.46191,0,34.14561,37.48626,47.70537,-27.9993,44.46191,0,50.629,26.96746,43.38852,0,0,0,13.42654,-12.10095,-37.48626,-2.845091,47.70537,29.30884,-34.14561,-47.70537,-37.48626,-50.629,-43.38852,-26.96746,27.9993,0,-44.46191,-3.007931,12.10095,29.30884,-58.51287,0,-44.46191,16.83044,43.38852,-62.35932,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-49.54856,-49.28359,0,49.28359,49.54856,0,3.292185,-4.848451,0,11.98307,-3.451336,-34.49568,-83.94556,-38.53671,0,4.848451,-3.292185,-34.49568,38.53671,83.94556,0,3.451336,-11.98307,0,0,0,3.292185,-8.704501,-23.11517,4.848451,6.7868,39.66364,-49.54856,-8.704501,-39.66364,11.98307,-7.27668,53.40067,38.53671,45.85747,0,49.28359,6.7868,23.11517,-83.94556,45.85747,0,3.451336,-57.40608,-53.40067,0,0,0,-4.848451,-39.66364,-6.7868,-3.292185,23.11517,8.704501,-49.28359,-23.11517,-6.7868,-3.451336,53.40067,57.40608,83.94556,0,-45.85747,49.54856,39.66364,8.704501,-38.53671,0,-45.85747,-11.98307,-53.40067,7.27668,0,0,0,0,-24.70808,-17.42663,0,17.42663,24.70808,0,-31.40591,2.978712,0,8.085793,-26.87414,-27.26699,-73.85454,-10.03716,0,-2.978712,31.40591,-27.26699,10.03716,73.85454,0,26.87414,-8.085793,0,0,0,-31.40591,-22.51317,-66.13304,-2.978712,35.29242,10.18789,-24.70808,-22.51317,-10.18789,8.085793,19.46098,-49.67783,10.03716,93.06047,0,17.42663,35.29242,66.13304,-73.85454,93.06047,0,26.87414,-32.8599,49.67783,0,0,0,2.978712,-10.18789,-35.29242,31.40591,66.13304,22.51317,-17.42663,-66.13304,-35.29242,-26.87414,-49.67783,32.8599,73.85454,0,-93.06047,24.70808,10.18789,22.51317,-10.03716,0,-93.06047,-8.085793,49.67783,-19.46098,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,4.480428,-30.39426,0,30.39426,-4.480428,0,7.484621,-28.65089,0,-28.9141,-53.91797,-18.72812,-2.356983,-32.4386,0,28.65089,-7.484621,-18.72812,32.4386,2.356983,0,53.91797,28.9141,0,0,0,7.484621,-36.5055,-68.96654,28.65089,62.41246,-33.86859,4.480428,-36.5055,33.86859,-28.9141,57.47897,-39.06442,32.4386,-18.81627,0,30.39426,62.41246,68.96654,-2.356983,-18.81627,0,53.91797,42.00961,39.06442,0,0,0,-28.65089,33.86859,-62.41246,-7.484621,68.96654,36.5055,-30.39426,-68.96654,-62.41246,-53.91797,-39.06442,-42.00961,2.356983,0,18.81627,-4.480428,-33.86859,36.5055,-32.4386,0,18.81627,28.9141,39.06442,-57.47897,0,0,0,0,-43.07465,-45.21935,0,45.21935,43.07465,0,-17.97381,-32.15089,0,11.64243,-28.84231,-56.12618,-98.27351,-76.49144,0,32.15089,17.97381,-56.12618,76.49144,98.27351,0,28.84231,-11.64243,0,0,0,-17.97381,0.7355273,-37.91239,32.15089,86.38582,4.050321,-43.07465,0.7355273,-4.050321,11.64243,21.25471,20.93455,76.49144,-57.6345,0,45.21935,86.38582,37.91239,-98.27351,-57.6345,0,28.84231,31.34536,-20.93455,0,0,0,-32.15089,-4.050321,-86.38582,17.97381,37.91239,-0.7355273,-45.21935,-37.91239,-86.38582,-28.84231,20.93455,-31.34536,98.27351,0,57.6345,43.07465,4.050321,-0.7355273,-76.49144,0,57.6345,-11.64243,-20.93455,-21.25471,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,4.480428,-30.39426,0,30.39426,-4.480428,0,7.484621,-28.65089,0,-28.9141,-53.91797,-18.72812,-2.356983,-32.4386,0,28.65089,-7.484621,-18.72812,32.4386,2.356983,0,53.91797,28.9141,0,0,0,7.484621,-36.5055,-68.96654,28.65089,62.41246,-33.86859,4.480428,-36.5055,33.86859,-28.9141,57.47897,-39.06442,32.4386,-18.81627,0,30.39426,62.41246,68.96654,-2.356983,-18.81627,0,53.91797,42.00961,39.06442,0,0,0,-28.65089,33.86859,-62.41246,-7.484621,68.96654,36.5055,-30.39426,-68.96654,-62.41246,-53.91797,-39.06442,-42.00961,2.356983,0,18.81627,-4.480428,-33.86859,36.5055,-32.4386,0,18.81627,28.9141,39.06442,-57.47897,0,0,0,0,-43.07465,-45.21935,0,45.21935,43.07465,0,-17.97381,-32.15089,0,11.64243,-28.84231,-56.12618,-98.27351,-76.49144,0,32.15089,17.97381,-56.12618,76.49144,98.27351,0,28.84231,-11.64243,0,0,0,-17.97381,0.7355273,-37.91239,32.15089,86.38582,4.050321,-43.07465,0.7355273,-4.050321,11.64243,21.25471,20.93455,76.49144,-57.6345,0,45.21935,86.38582,37.91239,-98.27351,-57.6345,0,28.84231,31.34536,-20.93455,0,0,0,-32.15089,-4.050321,-86.38582,17.97381,37.91239,-0.7355273,-45.21935,-37.91239,-86.38582,-28.84231,20.93455,-31.34536,98.27351,0,57.6345,43.07465,4.050321,-0.7355273,-76.49144,0,57.6345,-11.64243,-20.93455,-21.25471,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,35.98582,-0.7331432,0,0.7331432,-35.98582,0,-9.610182,16.53399,0,37.02729,-56.39915,-56.97631,-75.69964,-37.04548,0,-16.53399,9.610182,-56.97631,37.04548,75.69964,0,56.39915,-37.02729,0,0,0,-9.610182,34.87823,-38.72917,-16.53399,95.59934,17.1182,35.98582,34.87823,-17.1182,37.02729,99.72756,0.1688465,37.04548,-17.23064,0,0.7331432,95.59934,38.72917,-75.69964,-17.23064,0,56.39915,6.621112,-0.1688465,0,0,0,16.53399,-17.1182,-95.59934,9.610182,38.72917,-34.87823,-0.7331432,-38.72917,-95.59934,-56.39915,0.1688465,-6.621112,75.69964,0,17.23064,-35.98582,17.1182,-34.87823,-37.04548,0,17.23064,-37.02729,-0.1688465,-99.72756,0,0,0,0,49.00237,-21.79135,0,21.79135,-49.00237,0,13.10404,19.04881,0,-14.60912,-70.62153,-89.34096,-6.439198,-72.68411,0,-19.04881,-13.10404,-89.34096,72.68411,6.439198,0,70.62153,14.60912,0,0,0,13.10404,41.1677,-43.36245,-19.04881,18.51841,-12.74968,49.00237,41.1677,12.74968,-14.60912,43.30462,43.85921,72.68411,-40.07613,0,21.79135,18.51841,43.36245,-6.439198,-40.07613,0,70.62153,36.65399,-43.85921,0,0,0,19.04881,12.74968,-18.51841,-13.10404,43.36245,-41.1677,-21.79135,-43.36245,-18.51841,-70.62153,43.85921,-36.65399,6.439198,0,40.07613,-49.00237,-12.74968,-41.1677,-72.68411,0,40.07613,14.60912,-43.85921,-43.30462,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-7.03395,-26.63395,0,26.63395,7.03395,0,-48.68994,-0.8942664,0,-24.06089,-9.186829,-74.83734,-30.16611,-50.76782,0,0.8942664,48.68994,-74.83734,50.76782,30.16611,0,9.186829,24.06089,0,0,0,-48.68994,19.78024,-48.60218,0.8942664,56.53142,14.1731,-7.03395,19.78024,-14.1731,-24.06089,-41.86012,41.25319,50.76782,-22.49235,0,26.63395,56.53142,48.60218,-30.16611,-22.49235,0,9.186829,-11.51526,-41.25319,0,0,0,-0.8942664,-14.1731,-56.53142,48.68994,48.60218,-19.78024,-26.63395,-48.60218,-56.53142,-9.186829,41.25319,11.51526,30.16611,0,22.49235,7.03395,14.1731,-19.78024,-50.76782,0,22.49235,24.06089,-41.25319,41.86012,0,0,0,0,-5.530876,-20.09268,0,20.09268,5.530876,0,3.164321,23.13879,0,-20.94242,-2.923203,-56.64526,-51.1133,-61.53006,0,-23.13879,-3.164321,-56.64526,61.53006,51.1133,0,2.923203,20.94242,0,0,0,3.164321,-41.81015,-23.77342,-23.13879,38.48564,-26.23913,-5.530876,-41.81015,26.23913,-20.94242,86.97211,16.63833,61.53006,38.25185,0,20.09268,38.48564,23.77342,-51.1133,38.25185,0,2.923203,-18.64362,-16.63833,0,0,0,23.13879,26.23913,-38.48564,-3.164321,23.77342,41.81015,-20.09268,-23.77342,-38.48564,-2.923203,16.63833,18.64362,51.1133,0,-38.25185,5.530876,-26.23913,41.81015,-61.53006,0,-38.25185,20.94242,-16.63833,-86.97211,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,43.69275,-28.72081,0,28.72081,-43.69275,0,-20.07063,-36.16917,0,-48.49469,-98.45687,-77.6116,-58.4416,-28.97169,0,36.16917,20.07063,-77.6116,28.97169,58.4416,0,98.45687,48.49469,0,0,0,-20.07063,-37.07739,-62.61351,36.16917,46.83834,23.26725,43.69275,-37.07739,-23.26725,-48.49469,20.24562,86.19145,28.97169,15.45967,0,28.72081,46.83834,62.61351,-58.4416,15.45967,0,98.45687,-15.97169,-86.19145,0,0,0,-36.16917,-23.26725,-46.83834,20.07063,62.61351,37.07739,-28.72081,-62.61351,-46.83834,-98.45687,86.19145,15.97169,58.4416,0,-15.45967,-43.69275,23.26725,37.07739,-28.97169,0,-15.45967,48.49469,-86.19145,-20.24562,0,0,0,0,-27.89372,-43.26981,0,43.26981,27.89372,0,-3.217798,-4.234868,0,-29.29175,-85.68679,-42.85598,-72.94616,-49.90524,0,4.234868,3.217798,-42.85598,49.90524,72.94616,0,85.68679,29.29175,0,0,0,-3.217798,-32.71809,-95.75459,4.234868,9.506907,-22.74755,-27.89372,-32.71809,22.74755,-29.29175,71.39006,1.802133,49.90524,52.38857,0,43.26981,9.506907,95.75459,-72.94616,52.38857,0,85.68679,-5.130736,-1.802133,0,0,0,-4.234868,22.74755,-9.506907,3.217798,95.75459,32.71809,-43.26981,-95.75459,-9.506907,-85.68679,1.802133,5.130736,72.94616,0,-52.38857,27.89372,-22.74755,32.71809,-49.90524,0,-52.38857,29.29175,-1.802133,-71.39006,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,42.60463,-44.48025,0,44.48025,-42.60463,0,44.916,29.49198,0,-21.80217,-38.21852,-23.59844,-91.00986,-48.20554,0,-29.49198,-44.916,-23.59844,48.20554,91.00986,0,38.21852,21.80217,0,0,0,44.916,49.06482,-82.51165,-29.49198,64.94978,-30.03601,42.60463,49.06482,30.03601,-21.80217,-10.49336,-20.5607,48.20554,-14.16379,0,44.48025,64.94978,82.51165,-91.00986,-14.16379,0,38.21852,37.61236,20.5607,0,0,0,29.49198,30.03601,-64.94978,-44.916,82.51165,-49.06482,-44.48025,-82.51165,-64.94978,-38.21852,-20.5607,-37.61236,91.00986,0,14.16379,-42.60463,-30.03601,-49.06482,-48.20554,0,14.16379,21.80217,20.5607,10.49336,0,0,0,0,4.534596,-22.56921,0,22.56921,-4.534596,0,12.09082,34.05368,0,-38.29412,-11.34709,-36.70501,-36.2728,-41.39659,0,-34.05368,-12.09082,-36.70501,41.39659,36.2728,0,11.34709,38.29412,0,0,0,12.09082,-0.2357423,-88.86543,-34.05368,90.14587,22.83522,4.534596,-0.2357423,-22.83522,-38.29412,92.94231,9.648403,41.39659,97.66755,0,22.56921,90.14587,88.86543,-36.2728,97.66755,0,11.34709,-20.42463,-9.648403,0,0,0,34.05368,-22.83522,-90.14587,-12.09082,88.86543,0.2357423,-22.56921,-88.86543,-90.14587,-11.34709,9.648403,20.42463,36.2728,0,-97.66755,-4.534596,22.83522,0.2357423,-41.39659,0,-97.66755,38.29412,-9.648403,-92.94231,
